date,value,num_positions,num_signals,num_agents,weights
2024-02-16,1447630.2376264434,12,60,11,"{'ADBE': 0.08333333333333334, 'VTI': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'META': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'SPY': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'VOO': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'TSLA': 0.08333333333333334}"
2024-02-20,1437227.9145464343,12,60,11,"{'VOO': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'META': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'VTI': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'AMZN': 0.08333333333333334}"
2024-02-21,1432896.0914534687,12,60,11,"{'VOO': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'SPY': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'CRM': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'GOOGL': 0.08333333333333334}"
2024-02-22,1480196.1753785822,12,60,11,"{'TSLA': 0.08333333333333334, 'CRM': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'META': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'SPY': 0.08333333333333334, 'VTI': 0.08333333333333334, 'NVDA': 0.08333333333333334}"
2024-02-23,1479421.4503120356,13,60,11,"{'CRM': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'VOO': 0.07692307692307694, 'VTI': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'META': 0.07692307692307694}"
2024-02-26,1482129.7130339588,12,60,11,"{'ADBE': 0.08333333333333334, 'VOO': 0.08333333333333334, 'META': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VTI': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'QQQ': 0.08333333333333334}"
2024-02-27,1485575.4311695644,12,60,11,"{'META': 0.08333333333333334, 'SPY': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'VOO': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'VTI': 0.08333333333333334, 'CRM': 0.08333333333333334}"
2024-02-28,1479228.6863455428,12,60,11,"{'QQQ': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'META': 0.08333333333333334, 'SPY': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'VTI': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VOO': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'NVDA': 0.08333333333333334}"
2024-02-29,1494173.9191866873,13,60,11,"{'AAPL': 0.07692307692307694, 'CRM': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'VOO': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'SPY': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'META': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'VTI': 0.07692307692307694, 'MSFT': 0.07692307692307694}"
2024-03-01,1512036.9549217909,13,60,11,"{'NVDA': 0.07692307692307694, 'VTI': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'VOO': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'CRM': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'SPY': 0.07692307692307694, 'NFLX': 0.07692307692307694}"
2024-03-04,1490977.5408407743,12,60,11,"{'GOOGL': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'META': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'VOO': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'CRM': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'VTI': 0.08333333333333334}"
2024-03-05,1454973.1747022665,12,60,11,"{'NVDA': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'CRM': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'VTI': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'NFLX': 0.08333333333333334}"
2024-03-06,1462242.9177505078,12,60,11,"{'AAPL': 0.08333333333333334, 'VTI': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'CRM': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'META': 0.08333333333333334}"
2024-03-07,1486281.6728343947,12,60,11,"{'TSLA': 0.08333333333333334, 'SPY': 0.08333333333333334, 'META': 0.08333333333333334, 'VTI': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'CRM': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'VOO': 0.08333333333333334}"
2024-03-08,1473605.9774277522,14,60,11,"{'QQQ': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'SPY': 0.07142857142857144, 'VOO': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VTI': 0.07142857142857144, 'CRM': 0.07142857142857144, 'META': 0.07142857142857144, 'PYPL': 0.07142857142857144}"
2024-03-11,1473272.5546965725,14,60,11,"{'TSLA': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'VOO': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'CRM': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'META': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'SPY': 0.07142857142857144}"
2024-03-12,1498617.417738343,13,60,11,"{'QQQ': 0.07692307692307694, 'CRM': 0.07692307692307694, 'SPY': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'META': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'VTI': 0.07692307692307694, 'VOO': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'NVDA': 0.07692307692307694}"
2024-03-13,1497925.2955564312,14,60,11,"{'AMZN': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'META': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VOO': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'SPY': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'CRM': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'ADBE': 0.07142857142857144}"
2024-03-14,1496746.5595946778,14,60,11,"{'SPY': 0.07142857142857144, 'VTI': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'META': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VOO': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'AAPL': 0.07142857142857144}"
2024-03-15,1468771.8182204121,14,60,11,"{'VTI': 0.07142857142857144, 'SPY': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'META': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VOO': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'MSFT': 0.07142857142857144}"
2024-03-18,1497906.8602291998,14,60,11,"{'AAPL': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'META': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VOO': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'CRM': 0.07142857142857144, 'NVDA': 0.07142857142857144}"
2024-03-19,1501981.5116231788,14,60,11,"{'META': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'VTI': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VOO': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'CRM': 0.07142857142857144}"
2024-03-20,1521861.333776109,14,60,11,"{'PYPL': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'SPY': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'CRM': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'VOO': 0.07142857142857144, 'VTI': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'META': 0.07142857142857144}"
2024-03-21,1521112.5392573169,14,60,11,"{'AMZN': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VOO': 0.07142857142857144, 'META': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VTI': 0.07142857142857144, 'SPY': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'TSLA': 0.07142857142857144}"
2024-03-22,1522223.7670146686,14,60,11,"{'CRM': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VOO': 0.07142857142857144, 'META': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'SPY': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'AAPL': 0.07142857142857144}"
2024-03-25,1523627.111985877,14,60,11,"{'GOOGL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'SPY': 0.07142857142857144, 'VTI': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VOO': 0.07142857142857144}"
2024-03-26,1521561.8270812596,14,60,11,"{'NVDA': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'CRM': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'VOO': 0.07142857142857144, 'META': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'SPY': 0.07142857142857144}"
2024-03-27,1520139.48296834,14,60,11,"{'GOOGL': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'VOO': 0.07142857142857144, 'SPY': 0.07142857142857144, 'META': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'CRM': 0.07142857142857144, 'AAPL': 0.07142857142857144}"
2024-03-28,1516887.7616793332,14,60,11,"{'VTI': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VOO': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'META': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'SPY': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'MSFT': 0.07142857142857144}"
2024-04-01,1517988.3088333067,14,60,11,"{'TSLA': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'VTI': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'VOO': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'SPY': 0.07142857142857144, 'ADBE': 0.07142857142857144}"
2024-04-02,1507274.065379631,14,60,11,"{'AMZN': 0.07142857142857144, 'CRM': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'SPY': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'META': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VTI': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'NFLX': 0.07142857142857144}"
2024-04-03,1514578.6427110021,14,60,11,"{'AMZN': 0.07142857142857144, 'CRM': 0.07142857142857144, 'META': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'SPY': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VOO': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'VTI': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'ADBE': 0.07142857142857144}"
2024-04-04,1493412.078596739,14,60,11,"{'AMZN': 0.07142857142857144, 'CRM': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VTI': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'SPY': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'META': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'VOO': 0.07142857142857144, 'AAPL': 0.07142857142857144}"
2024-04-05,1511063.0338202042,14,60,11,"{'AMZN': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'SPY': 0.07142857142857144, 'VOO': 0.07142857142857144, 'META': 0.07142857142857144}"
2024-04-08,1515128.3740714071,14,60,11,"{'SPY': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'META': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'VOO': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'ADBE': 0.07142857142857144}"
2024-04-09,1519642.6406365577,14,60,11,"{'NVDA': 0.07142857142857144, 'SPY': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'META': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VOO': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'MSFT': 0.07142857142857144}"
2024-04-10,1510093.085476358,14,60,11,"{'TSLA': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'CRM': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'META': 0.07142857142857144, 'VOO': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'VTI': 0.07142857142857144, 'SPY': 0.07142857142857144}"
2024-04-11,1531057.2044263906,14,60,11,"{'META': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'SPY': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'CRM': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'VOO': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'GOOGL': 0.07142857142857144}"
2024-04-12,1508216.011014613,14,60,11,"{'GOOGL': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'SPY': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'META': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'VOO': 0.07142857142857144, 'ADBE': 0.07142857142857144}"
2024-04-15,1471298.3446156876,13,60,11,"{'SPY': 0.07692307692307694, 'CRM': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'VTI': 0.07692307692307694}"
2024-04-16,1472144.9838825164,13,60,11,"{'GOOGL': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'CRM': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'SPY': 0.07692307692307694, 'META': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'VTI': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'PYPL': 0.07692307692307694}"
2024-04-17,1459572.0508388064,13,60,11,"{'NVDA': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'META': 0.07692307692307694, 'SPY': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'CRM': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'VTI': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'VOO': 0.07692307692307694}"
2024-04-18,1447627.6572599867,12,60,11,"{'TSLA': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'META': 0.08333333333333334, 'VTI': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'CRM': 0.08333333333333334}"
2024-04-19,1406990.4111995425,12,60,11,"{'META': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VTI': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'QQQ': 0.08333333333333334}"
2024-04-22,1412823.6146082403,12,60,11,"{'MSFT': 0.08333333333333334, 'VTI': 0.08333333333333334, 'CRM': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'VOO': 0.08333333333333334, 'META': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'SPY': 0.08333333333333334}"
2024-04-23,1439729.3101878248,12,60,11,"{'CRM': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'VTI': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'META': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'NFLX': 0.08333333333333334}"
2024-04-24,1449542.2576040546,12,60,11,"{'NVDA': 0.08333333333333334, 'VTI': 0.08333333333333334, 'VOO': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'SPY': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'META': 0.08333333333333334, 'AMZN': 0.08333333333333334}"
2024-04-25,1442354.4725842993,12,60,11,"{'SPY': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'META': 0.08333333333333334, 'VTI': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'QQQ': 0.08333333333333334}"
2024-04-26,1472018.64849051,13,60,11,"{'QQQ': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'META': 0.07692307692307694, 'SPY': 0.07692307692307694, 'VTI': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'CRM': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'AMZN': 0.07692307692307694}"
2024-04-29,1486491.8856544408,14,60,11,"{'AAPL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VTI': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'VOO': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'META': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'CRM': 0.07142857142857144}"
2024-04-30,1458535.6425732088,14,60,11,"{'TSLA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'CRM': 0.07142857142857144, 'SPY': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'VOO': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'META': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VTI': 0.07142857142857144}"
2024-05-01,1456084.575229284,13,60,11,"{'ADBE': 0.07692307692307694, 'SPY': 0.07692307692307694, 'META': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'VOO': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'PYPL': 0.07692307692307694}"
2024-05-02,1477666.6485824967,14,60,11,"{'QQQ': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'CRM': 0.07142857142857144, 'VTI': 0.07142857142857144, 'META': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'SPY': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'VOO': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'ADBE': 0.07142857142857144}"
2024-05-03,1505604.4727318648,13,60,11,"{'NVDA': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'SPY': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'VTI': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'VOO': 0.07692307692307694, 'CRM': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'META': 0.07692307692307694, 'NFLX': 0.07692307692307694}"
2024-05-06,1526917.2921352382,13,60,11,"{'GOOGL': 0.07692307692307694, 'CRM': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'VOO': 0.07692307692307694, 'VTI': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'META': 0.07692307692307694}"
2024-05-07,1523808.1317123233,13,60,11,"{'GOOGL': 0.07692307692307694, 'VOO': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'META': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'CRM': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'VTI': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'ADBE': 0.07692307692307694}"
2024-05-08,1516934.9378623369,12,60,11,"{'ADBE': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'VOO': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VTI': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'META': 0.08333333333333334}"
